node_ids timestamps
39 46089.0
39 47113.0
39 48136.0
39 49147.0
40 1015.0
40 2007.0
40 3020.0
40 3990.0
40 4976.0
40 5978.0
40 7022.0
40 8043.0
40 9053.0
40 10084.0
40 11079.0
40 12044.0
40 13023.0
40 14021.0
40 15060.0
40 16012.0
40 17001.0
40 17915.0
40 18862.0
40 19831.0
40 20921.0
40 21924.0
40 22957.0
40 23933.0
40 24836.0
40 25844.0
40 26791.0
40 27794.0
40 28795.0
40 29779.0
40 30785.0
40 31771.0
40 32822.0
40 33846.0
40 34857.0
40 35940.0
40 36915.0
40 37912.0
40 38967.0
40 39944.0
40 40873.0
40 41899.0
40 42921.0
40 43918.0
40 44902.0
40 45899.0
40 46895.0
40 47934.0
40 48939.0
40 49847.0
40 59963.0
41 1024.0
41 1974.0
41 2946.0
41 3959.0
41 4961.0
41 5948.0
41 6922.0
41 7922.0
41 8940.0
41 9915.0
41 10907.0
41 11922.0
41 12921.0
41 13987.0
41 15022.0
41 16072.0
41 17065.0
41 18087.0
41 19105.0
41 20057.0
41 21059.0
41 22019.0
41 23046.0
41 24077.0
41 25027.0
41 26103.0
41 27096.0
41 28103.0
41 29098.0
41 30104.0
41 31052.0
41 32047.0
41 33037.0
41 34042.0
41 35044.0
41 36027.0
41 37003.0
41 38003.0
41 39040.0
41 40041.0
41 41058.0
41 42049.0
41 43058.0
41 44073.0
41 45080.0
41 46104.0
41 47088.0
41 48015.0
41 49037.0
41 59808.0
42 1091.0
42 2114.0
42 3134.0
42 4091.0
42 5111.0
42 6124.0
42 7118.0
42 8175.0
42 9146.0
42 10164.0
42 11170.0
42 12208.0
42 13204.0
42 14180.0
42 15195.0
42 16192.0
42 17171.0
42 18192.0
42 19217.0
42 20107.0
42 21129.0
42 22139.0
42 23139.0
42 24147.0
42 25122.0
42 26114.0
42 27152.0
42 28153.0
42 29166.0
42 30198.0
42 31234.0
42 32243.0
42 33273.0
42 34269.0
42 35248.0
42 36242.0
42 37274.0
42 38258.0
42 39209.0
42 40257.0
42 41251.0
42 42195.0
42 43173.0
42 44147.0
42 45119.0
42 46091.0
42 47035.0
42 48038.0
42 49014.0
42 49981.0
42 59980.0
43 1012.0
43 2086.0
43 3134.0
43 4149.0
43 5138.0
43 6122.0
43 7119.0
43 8142.0
43 9175.0
43 10102.0
43 11128.0
43 12197.0
43 13223.0
43 14250.0
43 15214.0
43 16167.0
43 17130.0
43 18134.0
43 19129.0
43 20061.0
43 21001.0
43 21983.0
43 22909.0
43 23883.0
43 24872.0
43 25903.0
43 26864.0
43 27853.0
43 28888.0
43 29857.0
43 30834.0
43 31800.0
43 32793.0
43 33766.0
43 34793.0
43 35746.0
43 36700.0
43 37770.0
43 38785.0
43 39803.0
43 40838.0
43 41821.0
43 42849.0
43 43839.0
43 44863.0
43 45896.0
43 46881.0
43 47877.0
43 48871.0
43 49856.0
44 993.0
44 1966.0
44 2997.0
44 3925.0
44 4912.0
44 5918.0
44 6915.0
44 7962.0
44 8983.0
44 9947.0
44 10974.0
44 11979.0
44 12938.0
44 13908.0
44 14890.0
44 15885.0
44 16938.0
44 17954.0
44 18918.0
44 19929.0
44 20955.0
44 21924.0
44 22949.0
44 23956.0
44 24937.0
44 25894.0
44 26885.0
44 27912.0
44 28877.0
44 29866.0
44 30877.0
44 31877.0
44 32900.0
44 33915.0
44 34915.0
44 35910.0
44 36923.0
44 37856.0
44 38921.0
44 39913.0
44 40884.0
44 41849.0
44 42844.0
44 43864.0
44 44835.0
44 45810.0
44 46779.0
44 47769.0
44 48750.0
44 49736.0
45 1036.0
45 2059.0
45 3021.0
45 4037.0
45 5071.0
45 6070.0
45 7102.0
45 8107.0
45 9129.0
45 10164.0
45 11165.0
45 12144.0
45 13136.0
45 14149.0
45 15172.0
45 16231.0
45 17209.0
45 18209.0
45 19219.0
45 20229.0
45 21296.0
45 22278.0
45 23292.0
45 24299.0
45 25311.0
45 26300.0
45 27309.0
45 28325.0
45 29315.0
45 30366.0
45 31441.0
45 32431.0
45 33392.0
45 34407.0
45 35367.0
45 36372.0
45 37331.0
45 38314.0
45 39267.0
45 40253.0
45 41272.0
45 42270.0
45 43298.0
45 44276.0
45 45233.0
45 46256.0
45 47257.0
45 48222.0
45 49253.0
45 59930.0
46 984.0
46 1979.0
46 2937.0
46 3886.0
46 4874.0
46 5887.0
46 6915.0
46 7824.0
46 8849.0
46 9849.0
46 10878.0
46 11909.0
46 12889.0
46 13880.0
46 14849.0
46 15836.0
46 16858.0
46 17862.0
46 18836.0
46 19828.0
46 20817.0
46 21839.0
46 22833.0
46 23814.0
46 24804.0
46 25736.0
46 26741.0
46 27728.0
46 28787.0
46 29765.0
46 30729.0
46 31692.0
46 32682.0
46 33673.0
46 34637.0
46 35633.0
46 36581.0
46 37622.0
46 38647.0
46 39664.0
46 40633.0
46 41605.0
46 42663.0
46 43681.0
46 44641.0
46 45599.0
46 46631.0
46 47566.0
46 48562.0
46 49562.0
47 1028.0
47 2036.0
47 3046.0
47 4050.0
47 5055.0
47 6048.0
47 7087.0
47 8066.0
47 9049.0
47 10064.0
47 11068.0
47 12103.0
47 13170.0
47 14155.0
47 15132.0
47 16142.0
47 17178.0
47 18170.0
47 19118.0
47 20097.0
47 21140.0
47 22164.0
47 23200.0
47 24193.0
47 25222.0
47 26237.0
47 27247.0
47 28253.0
47 29256.0
47 30171.0
47 31134.0
47 32168.0
47 33199.0
47 34189.0
47 35212.0
47 36181.0
47 37082.0
47 38032.0
47 39035.0
47 40029.0
47 41024.0
47 42005.0
47 43033.0
47 44038.0
47 45049.0
47 45978.0
47 47011.0
47 47996.0
47 49049.0
48 971.0
48 1958.0
48 2934.0
48 3945.0
48 4959.0
48 5958.0
48 6912.0
48 7935.0
48 8885.0
48 9899.0
48 10962.0
48 12022.0
48 13025.0
48 14007.0
48 14986.0
48 15957.0
48 16968.0
48 17958.0
48 18928.0
48 19934.0
48 20960.0
48 21900.0
48 22891.0
48 23860.0
48 24856.0
48 25817.0
48 26842.0
48 27855.0
48 28856.0
48 29868.0
48 30845.0
48 31900.0
48 32961.0
48 33954.0
48 34973.0
48 36012.0
48 36956.0
48 37907.0
48 38952.0
48 39926.0
48 40885.0
48 41900.0
48 42874.0
48 43840.0
48 44852.0
48 45845.0
48 46846.0
48 47799.0
48 48822.0
48 49877.0
49 984.0
49 1996.0
49 2979.0
49 4001.0
49 4965.0
49 5931.0
49 6954.0
49 7952.0
49 8978.0
49 9977.0
49 11005.0
49 12040.0
49 13028.0
49 14054.0
49 15039.0
49 16071.0
49 17138.0
49 18124.0
49 19142.0
49 20139.0
49 21108.0
49 22133.0
49 23125.0
49 24119.0
49 25151.0
49 26180.0
49 27174.0
49 28263.0
49 29262.0
49 30308.0
49 31269.0
49 32358.0
49 33312.0
49 34307.0
49 35324.0
49 36341.0
49 37362.0
49 38311.0
49 39332.0
49 40328.0
49 41351.0
49 42375.0
49 43355.0
49 44405.0
49 45413.0
49 46424.0
49 47421.0
49 48384.0
49 49321.0
50 975.0
50 1991.0
50 2964.0
50 3924.0
50 4906.0
50 5963.0
50 7021.0
50 7971.0
50 8904.0
50 9892.0
50 10875.0
50 11875.0
50 12892.0
50 13845.0
50 14873.0
50 15917.0
50 16928.0
50 17878.0
50 18834.0
50 19871.0
50 20897.0
50 21858.0
50 22897.0
50 23933.0
50 24927.0
50 25955.0
50 26975.0
50 27982.0
50 29009.0
50 30009.0
50 31009.0
50 32022.0
50 33017.0
50 34020.0
50 35049.0
50 36067.0
50 37051.0
50 38040.0
50 39079.0
50 40118.0
50 41177.0
50 42181.0
50 43190.0
50 44197.0
50 45160.0
50 46144.0
50 47129.0
50 48155.0
50 49146.0
51 1017.0
51 1981.0
51 2991.0
51 4025.0
51 5008.0
51 6019.0
51 7020.0
51 8003.0
51 9041.0
51 10037.0
51 11056.0
51 12017.0
51 13022.0
51 14041.0
51 15070.0
51 16074.0
51 17077.0
51 18052.0
51 19066.0
51 20109.0
51 21154.0
51 22095.0
51 23127.0
51 24095.0
51 25107.0
51 26124.0
51 27117.0
51 28110.0
51 29138.0
51 30145.0
51 31122.0
51 32101.0
51 33124.0
51 34120.0
51 35116.0
51 36160.0
51 37111.0
51 38163.0
51 39130.0
51 40124.0
51 41190.0
51 42213.0
51 43252.0
51 44244.0
51 45279.0
51 46282.0
51 47276.0
51 48350.0
51 49382.0
52 972.0
52 1996.0
52 3034.0
52 4076.0
52 5060.0
52 6023.0
52 7040.0
52 8085.0
52 9114.0
52 10064.0
52 11065.0
52 12097.0
52 13128.0
52 14103.0
52 15066.0
52 16077.0
52 17096.0
52 18045.0
52 19073.0
52 20133.0
52 21198.0
52 22196.0
52 23189.0
52 24208.0
52 25205.0
52 26229.0
52 27233.0
52 28262.0
52 29214.0
52 30253.0
52 31223.0
52 32278.0
52 33227.0
52 34200.0
52 35204.0
52 36215.0
52 37219.0
52 38181.0
52 39214.0
52 40238.0
52 41286.0
52 42303.0
52 43267.0
52 44320.0
52 45342.0
52 46333.0
52 47335.0
52 48281.0
52 49269.0
52 59923.0
53 974.0
53 1966.0
53 2953.0
53 3990.0
53 5023.0
53 6021.0
53 7002.0
53 8042.0
53 9062.0
53 10045.0
53 11053.0
53 12029.0
53 12972.0
53 13906.0
53 14916.0
53 15910.0
53 16934.0
53 17999.0
53 18942.0
53 19900.0
53 20917.0
53 21949.0
53 22962.0
53 24016.0
53 24958.0
53 25934.0
53 26931.0
53 28006.0
53 29021.0
53 30062.0
53 31074.0
53 32032.0
53 33018.0
53 34071.0
53 35030.0
53 36025.0
53 37000.0
53 37986.0
53 38980.0
53 39976.0
53 40959.0
53 41947.0
53 42970.0
53 44008.0
53 44997.0
53 45969.0
53 46907.0
53 47905.0
53 48860.0
53 49833.0
54 1024.0
54 1987.0
54 2943.0
54 3960.0
54 4931.0
54 5895.0
54 6876.0
54 7876.0
54 8896.0
54 9857.0
54 10834.0
54 11841.0
54 12819.0
54 13829.0
54 14848.0
54 15855.0
54 16854.0
54 17861.0
54 18856.0
54 19824.0
54 20810.0
54 21829.0
54 22816.0
54 23855.0
54 24875.0
54 25861.0
54 26852.0
54 27828.0
54 28822.0
54 29870.0
54 30856.0
54 31896.0
54 32884.0
54 33877.0
54 34932.0
54 35924.0
54 36931.0
54 38004.0
54 39020.0
54 40032.0
54 41014.0
54 42017.0
54 43008.0
54 44029.0
54 45021.0
54 46050.0
54 47053.0
54 48035.0
54 48993.0
54 49985.0
55 977.0
55 2011.0
55 3030.0
55 4042.0
55 5037.0
55 6012.0
55 7030.0
55 8046.0
55 9003.0
55 9967.0
55 10964.0
55 11995.0
55 12977.0
55 13979.0
55 15011.0
55 16018.0
55 17010.0
55 18053.0
55 19058.0
55 20038.0
55 21060.0
55 22082.0
55 23085.0
55 24079.0
55 25053.0
55 26035.0
55 27031.0
55 28069.0
55 29040.0
55 30058.0
55 31040.0
55 32018.0
55 33027.0
55 34043.0
55 35008.0
55 35951.0
55 36937.0
55 37926.0
55 38920.0
55 39966.0
55 40943.0
55 41922.0
55 42902.0
55 43881.0
55 44929.0
55 45952.0
55 46997.0
55 47953.0
55 48975.0
55 49984.0
56 1069.0
56 2075.0
56 3112.0
56 4163.0
56 5219.0
56 6163.0
56 7124.0
56 8127.0
56 9087.0
56 10095.0
56 11136.0
56 12151.0
56 13131.0
56 14117.0
56 15082.0
56 16089.0
56 17077.0
56 18116.0
56 19152.0
56 20170.0
56 21164.0
56 22150.0
56 23151.0
56 24120.0
56 25156.0
56 26175.0
56 27150.0
56 28178.0
56 29182.0
56 30160.0
56 31165.0
56 32196.0
56 33210.0
56 34174.0
56 35151.0
56 36170.0
56 37145.0
56 38157.0
56 39103.0
56 40119.0
56 41120.0
56 42141.0
56 43114.0
56 44126.0
56 45122.0
56 46113.0
56 47150.0
56 48125.0
56 49123.0
57 986.0
57 2026.0
57 3049.0
57 3998.0
57 5007.0
57 5975.0
57 6988.0
57 7983.0
57 9008.0
57 9997.0
57 10988.0
57 11969.0
57 12992.0
57 14007.0
57 15009.0
57 16012.0
57 17065.0
57 18048.0
57 19059.0
57 20087.0
57 21104.0
57 22086.0
57 23061.0
57 24061.0
57 25097.0
57 26084.0
57 27100.0
57 28115.0
57 29155.0
57 30100.0
57 31106.0
57 32069.0
57 33002.0
57 33985.0
57 34961.0
57 36008.0
57 36996.0
57 37980.0
57 38948.0
57 39918.0
57 40897.0
57 41959.0
57 42948.0
57 43891.0
57 44910.0
57 45850.0
57 46865.0
57 47908.0
57 48934.0
57 49916.0
57 59910.0
58 962.0
58 1954.0
58 2985.0
58 4017.0
58 5006.0
58 5967.0
58 6987.0
58 8001.0
58 8975.0
58 9934.0
58 10976.0
58 11973.0
58 12906.0
58 13890.0
58 14864.0
58 15912.0
58 16945.0
58 17994.0
58 18986.0
58 20032.0
58 21040.0
58 22037.0
58 23012.0
58 23985.0
58 24965.0
58 25918.0
58 26939.0
58 27908.0
58 28959.0
58 29965.0
58 30942.0
58 31953.0
58 32973.0
58 33994.0
58 35048.0
58 36080.0
58 37079.0
58 38088.0
58 39134.0
58 40117.0
58 41096.0
58 42100.0
58 43145.0
58 44171.0
58 45071.0
58 46027.0
58 47029.0
58 48006.0
58 49045.0
59 1048.0
59 2026.0
59 3046.0
59 4030.0
59 5059.0
59 6049.0
59 7065.0
59 8071.0
59 9068.0
59 10057.0
59 11045.0
59 12076.0
59 13007.0
59 14012.0
59 15023.0
59 16002.0
59 17003.0
59 18015.0
59 19016.0
59 20005.0
59 21022.0
59 22035.0
59 23009.0
59 24068.0
59 25075.0
59 26103.0
59 27140.0
59 28139.0
59 29115.0
59 30094.0
59 31120.0
59 32099.0
59 33138.0
59 34150.0
59 35186.0
59 36139.0
59 37121.0
59 38100.0
59 39079.0
59 40084.0
59 41116.0
59 42068.0
59 43107.0
59 44082.0
59 45099.0
59 46072.0
59 47079.0
59 48051.0
59 49072.0
59 59971.0
60 960.0
60 1973.0
60 2948.0
60 3919.0
60 4933.0
60 5916.0
60 6887.0
60 7873.0
60 8852.0
60 9838.0
60 10827.0
60 11907.0
60 12903.0
60 13983.0
60 15006.0
60 16022.0
60 17040.0
60 18041.0
60 19095.0
60 20094.0
60 21092.0
60 22041.0
60 23064.0
60 24045.0
60 25025.0
60 26021.0
60 27074.0
60 28041.0
60 29015.0
60 30025.0
60 31020.0
60 32034.0
60 33033.0
60 34048.0
60 35039.0
60 36027.0
60 37010.0
60 38001.0
60 39033.0
60 40007.0
60 41084.0
60 42049.0
60 42987.0
60 44020.0
60 44998.0
60 45998.0
60 47043.0
60 48029.0
60 49049.0
61 991.0
61 1909.0
61 2862.0
61 3862.0
61 4850.0
61 5866.0
61 6881.0
61 7865.0
61 8895.0
61 9917.0
61 10917.0
61 11896.0
61 12875.0
61 13879.0
61 14896.0
61 15859.0
61 16831.0
61 17839.0
61 18867.0
61 19823.0
61 20816.0
61 21817.0
61 22816.0
61 23810.0
61 24802.0
61 25763.0
61 26750.0
61 27828.0
61 28812.0
61 29760.0
61 30789.0
61 31812.0
61 32844.0
61 33827.0
61 34806.0
61 35766.0
61 36737.0
61 37772.0
61 38786.0
61 39824.0
61 40815.0
61 41794.0
61 42747.0
61 43773.0
61 44777.0
61 45821.0
61 46875.0
61 47876.0
61 48878.0
61 49876.0
61 59970.0
62 1022.0
62 2017.0
62 2968.0
62 4003.0
62 4951.0
62 5987.0
62 6988.0
62 7993.0
62 9007.0
62 9982.0
62 11012.0
62 12044.0
62 12991.0
62 14010.0
62 15011.0
62 15981.0
62 16971.0
62 18013.0
62 18971.0
62 19905.0
62 20946.0
62 21959.0
62 22946.0
62 23912.0
62 24978.0
62 25976.0
62 27040.0
62 28041.0
62 29065.0
62 30074.0
62 31061.0
62 32110.0
62 33084.0
62 34072.0
62 35072.0
62 36094.0
62 37144.0
62 38108.0
62 39070.0
62 40038.0
62 41005.0
62 42018.0
62 43054.0
62 44048.0
62 45048.0
62 46045.0
62 47012.0
62 48040.0
62 49024.0
62 59894.0
63 1015.0
63 2028.0
63 2992.0
63 3970.0
63 4914.0
63 5917.0
63 7010.0
63 8069.0
63 9099.0
63 10104.0
63 11109.0
63 12128.0
63 13156.0
63 14191.0
63 15180.0
63 16200.0
63 17172.0
63 18130.0
63 19126.0
63 20173.0
63 21194.0
63 22214.0
63 23190.0
63 24187.0
63 25240.0
63 26227.0
63 27214.0
63 28242.0
63 29194.0
63 30199.0
63 31186.0
63 32171.0
63 33155.0
63 34152.0
63 35124.0
63 36098.0
63 37089.0
63 38107.0
63 39104.0
63 40121.0
63 41139.0
63 42183.0
63 43154.0
63 44183.0
63 45186.0
63 46207.0
63 47149.0
63 48140.0
63 49118.0
63 59945.0
64 1028.0
64 2044.0
64 3038.0
64 4049.0
64 5082.0
64 6084.0
64 7048.0
64 8060.0
64 9144.0
64 10190.0
64 11196.0
64 12229.0
64 13309.0
64 14381.0
64 15440.0
64 16399.0
64 17399.0
64 18420.0
64 19390.0
64 20384.0
64 21448.0
64 22479.0
64 23450.0
64 24434.0
64 25438.0
64 26467.0
64 27506.0
64 28463.0
64 29454.0
64 30422.0
64 31400.0
64 32457.0
64 33425.0
64 34402.0
64 35379.0
64 36378.0
64 37372.0
64 38357.0
64 39317.0
64 40312.0
64 41274.0
64 42277.0
64 43310.0
64 44360.0
64 45370.0
64 46392.0
64 47357.0
64 48327.0
64 49277.0
65 985.0
65 1997.0
65 3012.0
65 4026.0
65 5034.0
65 6051.0
65 7071.0
65 8064.0
65 9032.0
65 10091.0
65 11049.0
65 12068.0
65 13024.0
65 14102.0
65 15137.0
65 16135.0
65 17150.0
65 18146.0
65 19186.0
65 20215.0
65 21208.0
65 22250.0
65 23242.0
65 24292.0
65 25290.0
65 26314.0
65 27312.0
65 28322.0
65 29283.0
65 30241.0
65 31270.0
65 32291.0
65 33264.0
65 34264.0
65 35283.0
65 36283.0
65 37303.0
65 38332.0
65 39357.0
65 40378.0
65 41401.0
65 42393.0
65 43373.0
65 44397.0
65 45373.0
65 46359.0
65 47379.0
65 48408.0
65 49442.0
66 981.0
66 1981.0
66 2962.0
66 3955.0
66 4991.0
66 5939.0
66 6975.0
66 7951.0
66 8944.0
66 9976.0
66 10983.0
66 11995.0
66 12999.0
66 14013.0
66 15022.0
66 16131.0
66 17132.0
66 18170.0
66 19186.0
66 20254.0
66 21226.0
66 22236.0
66 23241.0
66 24227.0
66 25249.0
66 26268.0
66 27226.0
66 28192.0
66 29237.0
66 30262.0
66 31310.0
66 32260.0
66 33193.0
66 34201.0
66 35201.0
66 36238.0
66 37283.0
66 38261.0
66 39301.0
66 40312.0
66 41257.0
66 42271.0
66 43316.0
66 44309.0
66 45266.0
66 46311.0
66 47310.0
66 48337.0
66 49318.0
66 59982.0
67 1037.0
67 2019.0
67 3053.0
67 4020.0
67 4986.0
67 5977.0
67 6976.0
67 8032.0
67 9048.0
67 10027.0
67 11068.0
67 12096.0
67 13102.0
67 14112.0
67 15173.0
67 16214.0
67 17208.0
67 18210.0
67 19194.0
67 20101.0
67 21114.0
67 22098.0
67 23111.0
67 24167.0
67 25138.0
67 26199.0
67 27161.0
67 28155.0
67 29203.0
67 30150.0
67 31208.0
67 32161.0
67 33128.0
67 34132.0
67 35117.0
67 36165.0
67 37175.0
67 38184.0
67 39193.0
67 40198.0
67 41202.0
67 42186.0
67 43210.0
67 44161.0
67 45180.0
67 46181.0
67 47159.0
67 48190.0
67 49143.0
67 59976.0
68 972.0
68 1998.0
68 2942.0
68 3946.0
68 4912.0
68 5941.0
68 6974.0
68 8000.0
68 8958.0
68 9970.0
68 10902.0
68 11896.0
68 12892.0
68 13874.0
68 14859.0
68 15866.0
68 16859.0
68 17854.0
68 18894.0
68 19898.0
68 20955.0
68 21978.0
68 22912.0
68 23906.0
68 24901.0
68 25874.0
68 26890.0
68 27889.0
68 28891.0
68 29893.0
68 30881.0
68 31870.0
68 32878.0
68 33867.0
68 34846.0
68 35827.0
68 36790.0
68 37789.0
68 38731.0
68 39662.0
68 40647.0
68 41609.0
68 42629.0
68 43677.0
68 44765.0
68 45721.0
68 46752.0
68 47702.0
68 48689.0
68 49698.0
69 932.0
69 1952.0
69 2943.0
69 3945.0
69 4968.0
69 5944.0
69 6918.0
69 7865.0
69 8862.0
69 9858.0
69 10918.0
69 11896.0
69 12930.0
69 13905.0
69 14896.0
69 15933.0
69 16990.0
69 18021.0
69 19047.0
69 20075.0
69 21065.0
69 22093.0
69 23116.0
69 24117.0
69 25099.0
69 26036.0
69 26997.0
69 27976.0
69 28972.0
69 29931.0
69 30957.0
69 31936.0
69 32921.0
69 33957.0
69 34975.0
69 35968.0
69 36957.0
69 37916.0
69 38941.0
69 39940.0
69 40940.0
69 41919.0
69 42876.0
69 43867.0
69 44897.0
69 45883.0
69 46888.0
69 47894.0
69 48870.0
69 49839.0
70 1034.0
70 2021.0
70 2989.0
70 3990.0
70 4996.0
70 6055.0
70 7024.0
70 8107.0
70 9130.0
70 10119.0
70 11100.0
70 12049.0
70 13043.0
70 14079.0
70 15096.0
70 16085.0
70 17080.0
70 18066.0
70 19120.0
70 20102.0
70 21131.0
70 22133.0
70 23133.0
70 24151.0
70 25152.0
70 26186.0
70 27167.0
70 28164.0
70 29139.0
70 30147.0
70 31144.0
70 32129.0
70 33129.0
70 34117.0
70 35128.0
70 36144.0
70 37092.0
70 38052.0
70 39056.0
70 40053.0
70 41052.0
70 42064.0
70 43048.0
70 44053.0
70 45040.0
70 46006.0
70 46983.0
70 48009.0
70 49010.0
71 1016.0
71 2075.0
71 3071.0
71 4039.0
71 4997.0
71 6039.0
71 7051.0
71 8041.0
71 9076.0
71 10099.0
71 11074.0
71 12078.0
71 13077.0
71 14060.0
71 15056.0
71 16048.0
71 17062.0
71 18113.0
71 19031.0
71 20036.0
71 20953.0
71 21954.0
71 22947.0
71 23931.0
71 24897.0
71 25889.0
71 26875.0
71 27926.0
71 28927.0
71 29939.0
71 30957.0
71 31955.0
71 32950.0
71 33954.0
71 34934.0
71 35964.0
71 36962.0
71 37886.0
71 38854.0
71 39836.0
71 40805.0
71 41775.0
71 42717.0
71 43716.0
71 44731.0
71 45744.0
71 46728.0
71 47774.0
71 48719.0
71 49684.0
71 59917.0
72 1000.0
72 2035.0
72 3022.0
72 4005.0
72 4970.0
72 6002.0
72 7015.0
72 8059.0
72 9059.0
72 10089.0
72 11112.0
72 12124.0
72 13104.0
72 14064.0
72 15092.0
72 16107.0
72 17117.0
72 18112.0
72 19112.0
72 20099.0
72 21112.0
72 22077.0
72 23095.0
72 24115.0
72 25109.0
72 26077.0
72 27053.0
72 28070.0
72 29109.0
72 30097.0
72 31038.0
72 32007.0
72 33018.0
72 34039.0
72 35111.0
72 36082.0
72 37093.0
72 38089.0
72 39108.0
72 40129.0
72 41127.0
72 42110.0
72 43131.0
72 44119.0
72 45114.0
72 46099.0
72 47080.0
72 48072.0
72 49034.0
72 49991.0
73 1001.0
73 2000.0
73 3018.0
73 3985.0
73 4951.0
73 5978.0
73 6993.0
73 7998.0
73 8984.0
73 10018.0
73 10987.0
73 11975.0
73 12954.0
73 13980.0
73 15028.0
73 16068.0
73 17061.0
73 18051.0
73 19079.0
73 20071.0
73 21038.0
73 22047.0
73 23017.0
73 24025.0
73 25052.0
73 26038.0
73 27057.0
73 28092.0
73 29033.0
73 30079.0
73 31052.0
73 32059.0
73 33001.0
73 33982.0
73 34953.0
73 35918.0
73 36886.0
73 37913.0
73 38906.0
73 39948.0
73 40963.0
73 41922.0
73 42876.0
73 43954.0
73 44943.0
73 45912.0
73 46929.0
73 47979.0
73 48986.0
73 49940.0
73 59913.0
74 1000.0
74 1984.0
74 3011.0
74 4009.0
74 5037.0
74 6034.0
74 7032.0
74 7998.0
74 8973.0
74 9986.0
74 10977.0
74 12017.0
74 13031.0
74 14041.0
74 15004.0
74 15980.0
74 16945.0
74 17956.0
74 18900.0
74 19944.0
74 20961.0
74 21907.0
74 22901.0
74 23852.0
74 24894.0
74 25926.0
74 26901.0
74 27939.0
74 28909.0
74 29905.0
74 30845.0
74 31882.0
74 32874.0
74 33862.0
74 34881.0
74 35876.0
74 36927.0
74 37947.0
74 38923.0
74 39988.0
74 40985.0
74 42044.0
74 42997.0
74 43983.0
74 44995.0
74 45985.0
74 46965.0
74 47957.0
74 48973.0
74 49981.0
74 59810.0
75 1022.0
75 2017.0
75 2955.0
75 3971.0
75 4954.0
75 5974.0
75 6920.0
75 7968.0
75 8987.0
75 10000.0
75 11063.0
75 12059.0
75 13057.0
75 14091.0
75 15086.0
75 16086.0
75 17093.0
75 18078.0
75 19073.0
75 20082.0
75 21086.0
75 22064.0
75 23082.0
75 24088.0
75 25101.0
75 26090.0
75 27095.0
75 28099.0
75 29135.0
75 30147.0
75 31122.0
75 32146.0
75 33087.0
75 34052.0
75 35052.0
75 36028.0
75 37033.0
75 38043.0
75 39035.0
75 40027.0
75 41009.0
75 41984.0
75 42971.0
75 43996.0
75 45087.0
75 46095.0
75 47123.0
75 48128.0
75 49133.0
76 996.0
76 2003.0
76 2960.0
76 3963.0
76 4942.0
76 5941.0
76 6922.0
76 7930.0
76 8905.0
76 9828.0
76 10810.0
76 11877.0
76 12905.0
76 13953.0
76 14970.0
76 15943.0
76 17007.0
76 17995.0
76 18971.0
76 19954.0
76 20976.0
76 21942.0
76 22961.0
76 23916.0
76 24872.0
76 25843.0
76 26847.0
76 27880.0
76 28869.0
76 29834.0
76 30878.0
76 31889.0
76 32854.0
76 33846.0
76 34844.0
76 35866.0
76 36891.0
76 37906.0
76 38946.0
76 39895.0
76 40909.0
76 41901.0
76 42858.0
76 43896.0
76 44931.0
76 45999.0
76 46967.0
76 48037.0
76 49042.0
77 974.0
77 2062.0
77 3000.0
77 3999.0
77 4998.0
77 5924.0
77 6905.0
77 7908.0
77 8873.0
77 9869.0
77 10892.0
77 11839.0
77 12798.0
77 13765.0
77 14785.0
77 15797.0
77 16765.0
77 17802.0
77 18807.0
77 19870.0
77 20867.0
77 21881.0
77 22922.0
77 23889.0
77 24923.0
77 25989.0
77 26912.0
77 27897.0
77 28909.0
77 29911.0
77 30915.0
77 31897.0
77 32839.0
77 33785.0
77 34807.0
77 35780.0
77 36811.0
77 37798.0
77 38767.0
77 39773.0
77 40805.0
77 41818.0
77 42838.0
77 43889.0
77 44900.0
77 45958.0
77 46958.0
77 47887.0
77 48887.0
77 49872.0
77 59986.0
78 995.0
78 1986.0
78 2993.0
78 4001.0
78 5042.0
78 6050.0
78 7074.0
78 8092.0
78 9121.0
78 10117.0
78 11077.0
78 12108.0
78 13117.0
78 14151.0
78 15183.0
78 16261.0
78 17272.0
78 18280.0
78 19266.0
78 20245.0
78 21228.0
78 22243.0
78 23242.0
78 24235.0
78 25216.0
78 26189.0
78 27180.0
78 28195.0
78 29179.0
78 30162.0
78 31166.0
78 32182.0
78 33129.0
78 34141.0
78 35141.0
78 36194.0
78 37170.0
78 38203.0
78 39186.0
78 40206.0
78 41174.0
78 42241.0
78 43274.0
78 44298.0
78 45291.0
78 46300.0
78 47357.0
78 48399.0
78 49493.0
79 988.0
79 2031.0
79 3074.0
79 4098.0
79 5136.0
79 6101.0
79 7152.0
79 8115.0
79 9126.0
79 10111.0
79 11203.0
79 12173.0
79 13249.0
79 14206.0
79 15203.0
79 16236.0
79 17249.0
79 18284.0
79 19327.0
79 20343.0
79 21373.0
79 22352.0
79 23367.0
79 24286.0
79 25349.0
79 26408.0
79 27431.0
79 28433.0
79 29441.0
79 30422.0
79 31460.0
79 32491.0
79 33470.0
79 34469.0
79 35437.0
79 36432.0
79 37452.0
79 38484.0
79 39470.0
79 40453.0
79 41459.0
79 42447.0
79 43393.0
79 44419.0
79 45404.0
79 46406.0
79 47432.0
79 48442.0
79 49422.0
80 987.0
80 1996.0
80 3003.0
